id,hour,minute,second,millis,yaw,pressure
657,15,46,16,743,-10.66,0.0
658,15,46,16,743,-10.66,0.0
659,15,46,16,744,-10.66,0.0
660,15,46,16,745,-10.66,0.0
661,15,46,16,746,-10.66,0.0
662,15,46,16,746,-10.66,0.0
663,15,46,16,747,-10.66,0.0
664,15,46,16,748,-10.66,0.0
665,15,46,16,749,-10.66,0.0
666,15,46,16,750,-10.66,0.0
667,15,46,16,750,-10.66,0.0
668,15,46,16,751,-10.66,0.0
669,15,46,16,752,-10.66,0.0
670,15,46,16,752,-10.66,0.0
671,15,46,16,753,-10.66,0.0
672,15,46,16,754,-10.66,0.0
673,15,46,16,755,-10.66,0.0
674,15,46,16,755,-10.66,0.0
675,15,46,16,756,-10.66,0.0
676,15,46,16,757,-10.66,0.0
677,15,46,16,758,-10.66,0.0
678,15,46,16,758,-10.66,0.0
679,15,46,16,759,-10.66,0.0
680,15,46,16,760,-10.66,0.0
681,15,46,16,761,-10.66,0.0
682,15,46,16,761,-10.66,0.0
683,15,46,16,762,-10.66,0.0
684,15,46,16,763,-10.66,0.0
685,15,46,16,764,-10.66,0.0
686,15,46,16,765,-10.66,0.0
687,15,46,16,765,-10.66,0.0
688,15,46,16,766,-10.66,0.0
689,15,46,16,767,-10.66,0.0
690,15,46,16,768,-10.66,0.0
691,15,46,16,768,-10.66,0.0
692,15,46,16,769,-10.66,0.0
693,15,46,16,770,-10.66,0.0
694,15,46,16,771,-10.66,0.0
695,15,46,16,771,-10.66,0.0
696,15,46,16,772,-10.66,0.0
697,15,46,16,773,-10.66,0.0
698,15,46,16,774,-10.66,0.0
699,15,46,16,775,-10.66,0.0
700,15,46,16,775,-10.66,0.0
701,15,46,16,776,-10.66,0.0
702,15,46,16,777,-10.66,0.0
703,15,46,16,778,-10.66,0.0
704,15,46,16,778,-10.66,0.0
705,15,46,16,779,-10.66,0.0
706,15,46,16,780,-10.66,0.0
707,15,46,16,781,-10.66,0.0
708,15,46,16,781,-10.66,0.0
709,15,46,16,782,-10.66,0.0
710,15,46,16,783,-10.66,0.0
711,15,46,16,784,-10.66,0.0
712,15,46,16,785,-10.66,0.0
713,15,46,16,785,-10.66,0.0
714,15,46,16,786,-10.66,0.0
715,15,46,16,787,-10.66,0.0
716,15,46,16,788,-10.66,0.0
717,15,46,16,788,-10.66,0.0
718,15,46,16,789,-10.66,0.0
719,15,46,16,790,-10.66,0.0
720,15,46,16,791,-10.66,0.0
721,15,46,16,792,-10.66,0.0
722,15,46,16,792,-10.66,0.0
723,15,46,16,793,-10.66,0.0
724,15,46,16,794,-10.66,0.0
725,15,46,16,795,-10.66,0.0
726,15,46,16,796,-10.66,0.0
727,15,46,16,796,-10.66,0.0
728,15,46,16,797,-10.66,0.0
729,15,46,16,798,-10.66,0.0
730,15,46,16,799,-10.66,0.0
